Semana Exporta‡Æo;Date*ÿÿ;Due dateÿÿ;Week*ÿÿ;Cardÿÿ;Teamÿÿ;Boardÿÿ;Listÿÿ;Labelsÿÿ;Sÿÿ;E 1??ÿÿ;Eÿÿ;Rÿÿ;cf:Desvio;cf:Equipamento;cf:Mantis;cf:NÆo Planejado;cf:Observa‡Æo;cf:Reprova‡äes
2019 ? Sem 36 ? Software;43707;ÿ;2019-W35;IACX;Team Software;SW - Sprint Semanal;W36;C05ÿÿDEVÿÿR01ÿÿV02;4,26;4;4,26;0;ÿ;ÿ;46162;ÿ;;ÿ
2019 ? Sem 36 ? Software;43707;ÿ;2019-W35;EZA11;Team Software;SW - Sprint Semanal;W36;SUPORTE;12,38;4;13,2;0,82;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 36 ? Software;43706;ÿ;2019-W35;IAGB;Team Software;SW - Sprint Semanal;W36;G5ÿÿINSÿÿR00ÿÿV01;0;0,7;0,7;0,7;ÿ;Cƒmaras Frias;46891;ÿ;;ÿ
2019 ? Sem 36 ? Software;43698;ÿ;2019-W34;EZA11AD1;Team Software;SW - Sprint Semanal;W36;DRVÿÿR17ÿÿSUPÿÿV01;6,5;6,5;6,5;0;ÿ;ÿ;46835;ÿ;;ÿ
2019 ? Sem 36 ? Software;43630;43630;2019-W24;EZA22 [R];Team Software;SW - Sprint Semanal;W36;R00ÿÿSUPÿÿTELÿÿV01;7;9;9;2;ÿ;Tela Consumo Energia;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43717;ÿ;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ÿ;0,3;0,3;0,3;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43717;43721;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ÿ;1,65;1,65;1,65;0;ÿ;ReuniÆo Sprint;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43717;ÿ;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ÿ;1,2;1,2;1,2;0;ÿ;Limpeza Mesa;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43712;43712;2019-W36;IADO01;Team Software;SW - Sprint Semanal;W37;DRVÿÿR00ÿÿSUPÿÿV01;2,67;1,5;1,5;-1,17;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IAFZ;Team Software;SW - Sprint Semanal;W37;ESTUDO;4;3;3;-1;ÿ;ÿ;46286;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360ADMIN;Team Software;SW - Sprint Semanal;W37;ADM;2,5;2,5;2,5;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;LIBÿÿR01ÿÿSUPÿÿV01;7,33;3;3;-4,33;Software;CAG Nexis;47295;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;1;1;1;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IAFO01;Team Software;SW - Sprint Semanal;W37;C04ÿÿESPÿÿR00ÿÿV01;1,52;1,5;1,52;0;ÿ;CAG;44046;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACX;Team Software;SW - Sprint Semanal;W37;C11ÿÿDEVÿÿR00ÿÿV02;6,13;5,1;6,13;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EVU06;Team Software;SW - Sprint Semanal;W37;SUPORTE;0,72;1;1;0,28;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IABI04;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV02;0,65;0,65;0,65;0;Campo;ÿ;47214;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACO;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;0,77;1;1;0,23;ÿ;ÿ;47364;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IABI;Team Software;SW - Sprint Semanal;W37;ADM;4,31;4,31;4,31;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;0,62;0,7;0,7;0,08;ÿ;ÿ;44284;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;DRVÿÿR00ÿÿSUPÿÿV01;3,24;2;3,24;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IABI04;Team Software;SW - Sprint Semanal;W37;C07ÿÿDEVÿÿR00ÿÿV03;3,3;1,2;3,3;0;ÿ;ÿ;47214;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EVU06;Team Software;SW - Sprint Semanal;W37;C01ÿÿDEVÿÿR01ÿÿV01;4,09;2;3,09;-1;Software;ÿ;47269;1;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IAFO01;Team Software;SW - Sprint Semanal;W37;ESTUDO;2,11;2;2,11;0;ÿ;CAG;44046;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EMB;Team Software;SW - Sprint Semanal;W37;SUPORTE;1,5;1,5;1,5;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360CAPAC;Team Software;SW - Sprint Semanal;W37;ESTUDO;2,08;2;2,08;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACX;Team Software;SW - Sprint Semanal;W37;C07ÿÿDEVÿÿR02ÿÿV02;5,19;2;5,19;0;Software;ÿ;47300;1;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACX;Team Software;SW - Sprint Semanal;W37;C07ÿÿDEVÿÿR00ÿÿV02;2;5;5;3;Software;ÿ;47300;1;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;G5 Obras;Team Software;SW - Sprint Semanal;W37;SUPORTE;0,21;1;1;0,79;Software;ÿ;46204;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360CAPAC;Team Software;SW - Sprint Semanal;W37;ADM;3;3,5;3,5;0,5;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;DEVÿÿI05ÿÿR00ÿÿV01;4,17;4;4,17;0;ÿ;ÿ;47293;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IABI18;Team Software;SW - Sprint Semanal;W37;SUPORTE;2,94;2,94;2,94;0;Campo;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IABI04;Team Software;SW - Sprint Semanal;W37;DEVÿÿI06ÿÿR00ÿÿV01;2;2;2;0;ÿ;ÿ;45693;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IAFBAD2;Team Software;SW - Sprint Semanal;W37;SUPORTE;2,3;2,3;2,3;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EVU06;Team Software;SW - Sprint Semanal;W37;R01ÿÿSUPÿÿTELÿÿV01;7,8;8;8;0,2;Software;ÿ;45366;ÿ;;1
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360CAPAC;Team Software;SW - Sprint Semanal;W37;SUPORTE;0,8;1;1;0,2;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;LIBÿÿR00ÿÿSUPÿÿV01;4,86;3;3;-1,86;ÿ;CAG Nexis;47295;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;ANµLISE;0,59;1;1;0,41;ÿ;Gerenciadoras Nexis;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;ANµLISE;0,44;0,5;0,5;0,06;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EMB07;Team Software;SW - Sprint Semanal;W37;INSÿÿR00ÿÿSUPÿÿV01;0,42;0,42;0,42;0;ÿ;C18 & C20;42172;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ADM;15,22;3,6;15,22;0;ÿ;ReuniÆo Sprint;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EMB07;Team Software;SW - Sprint Semanal;W37;LIBÿÿR00ÿÿSUPÿÿV01;0,58;0,58;0,58;0;ÿ;C18 & C20;42172;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;2,12;2;2,12;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;1,17;1,5;1,5;0,33;ÿ;ÿ;47331;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IAFI04;Team Software;SW - Sprint Semanal;W37;SUPORTE;4,7;3;4,7;0;Campo;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;ANµLISE;0,7;0,7;0,7;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;0,65;0,65;0,65;0;ÿ;C24;46429;ÿ;;ÿ
2019 ? Sem 37 ? Software;43721;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;0,59;1;1;0,41;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360CAPAC;Team Software;SW - Sprint Semanal;W37;ESTUDO;1,12;1;1,12;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;1,77;2;2;0,23;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;LIBÿÿR00ÿÿSUPÿÿV01;5,28;0,21;3;-2,28;ÿ;CAG Nexis;47295;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IABI;Team Software;SW - Sprint Semanal;W37;ADM;7,05;7,05;7,05;0;ÿ;Cronograma de Obras;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;ANµLISE;0,21;0,7;0,7;0,49;ÿ;ÿ;47331;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;EMB07;Team Software;SW - Sprint Semanal;W37;ANµLISE;1,42;1,8;1,8;0,38;ÿ;Farm cia 6P-04;45115;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAFI01;Team Software;SW - Sprint Semanal;W37;R01ÿÿSUPÿÿTELÿÿV01;0,99;1;2;1,01;Cliente;Add Vari vel as vav's;47118;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAEM05;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR01ÿÿV01;0,75;0,75;0,75;0;Software;Corre‡äes;47282;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;EUGAD5;Team Software;SW - Sprint Semanal;W37;ADM;1;0,67;1;0;ÿ;ReuniÆo;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADMIN;Team Software;SW - Sprint Semanal;W37;ADM;3,16;1,5;3,5;0,34;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IABI18;Team Software;SW - Sprint Semanal;W37;ANµLISE;1,37;1,5;1,5;0,13;ÿ;AC - Bloco A - VE-1S-01 - VE-1S-02 - 31;47302;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;0,47;1;1;0,53;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;0,79;1,5;1,5;0,71;ÿ;ÿ;46429;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAAL;Team Software;SW - Sprint Semanal;W37;SUPORTE;1,3;0;0;-1,3;Software;Hidr“metro;ÿ;1;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;1;1;1;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;1,28;1;1;-0,28;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;3;3;3;0;ÿ;C24;46429;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;3;3;3;0;ÿ;C23;46429;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IABX03;Team Software;SW - Sprint Semanal;W37;ANµLISE;3,9;1,5;4,8;0,9;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO;Team Software;SW - Sprint Semanal;W37;C11ÿÿDEVÿÿR01ÿÿV01;0,71;2;2;1,29;ÿ;ÿ;46554;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAGB;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;1,92;1;1,92;0;Software;ÿ;47270;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;0,99;0,7;0,99;0;ÿ;CAG Delta;44440;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IACX;Team Software;SW - Sprint Semanal;W37;C04ÿÿDEVÿÿR00ÿÿV02;8,96;1,05;8,96;0;ÿ;ÿ;47229;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO;Team Software;SW - Sprint Semanal;W37;C10ÿÿDEVÿÿR00ÿÿV01;0,52;2,5;2,5;1,98;ÿ;ÿ;46554;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IABI04;Team Software;SW - Sprint Semanal;W37;C03ÿÿDEVÿÿR00ÿÿV01;8,5;0;6,5;-2;Software;ÿ;45693;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IABR;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR01ÿÿV02;1,61;1;1,61;0;Software;ÿ;47310;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO;Team Software;SW - Sprint Semanal;W37;SUPORTE;0,6;1;1;0,4;Campo;ÿ;46554;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;1,75;2;2;0,25;ÿ;G02;44284;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;1,02;2;2;0,98;ÿ;VAV's;44284;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAFI04;Team Software;SW - Sprint Semanal;W37;LIBÿÿR01ÿÿSUPÿÿV01;1,42;1;1;-0,42;ÿ;CAG Hemodinƒmica;46168;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAFI04;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR01ÿÿV02;0,3;0,3;0,3;0;Software;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADMIN;Team Software;SW - Sprint Semanal;W37;ADM;0,83;1;1;0,17;ÿ;ÿ;0;1;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IAFI02;Team Software;SW - Sprint Semanal;W37;LIBÿÿR01ÿÿSUPÿÿV01;1,63;2,5;4,7;3,07;ÿ;Atualiza‡äes Sup;47118;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;IABR;Team Software;SW - Sprint Semanal;W37;C01ÿÿR01ÿÿTABÿÿV01;0,23;0,5;0,5;0,27;Campo;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;0,3;0,3;0,3;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43720;ÿ;2019-W37;EMB07;Team Software;SW - Sprint Semanal;W37;C22ÿÿDEVÿÿR01ÿÿV01;3,88;2;3,88;0;ÿ;ÿ;45115;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;EVU08;Team Software;SW - Sprint Semanal;W37;ANµLISE;2,32;2;2,32;0;ÿ;ÿ;0;1;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IABI;Team Software;SW - Sprint Semanal;W37;ANµLISE;1,13;1,13;1,13;0;ÿ;ReuniÆo de Obra;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;0,38;0,5;0,5;0,12;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;0,5;0,5;0,5;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;EVU06;Team Software;SW - Sprint Semanal;W37;R01ÿÿSUPÿÿTELÿÿV01;4,5;9;9;4,5;Software;ÿ;47266;ÿ;;1
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;2,88;3;3;0,12;ÿ;G01;44284;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IABI04;Team Software;SW - Sprint Semanal;W37;SUPORTE;0;1;0;0;ÿ;ÿ;47214;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAGB;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR01ÿÿV02;0,93;1;1;0,07;ÿ;ÿ;47270;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;ADM;0,75;0,75;0,75;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAFI04;Team Software;SW - Sprint Semanal;W37;C07ÿÿDEVÿÿR02ÿÿV01;16,3;3,3;16,3;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAGB;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;0,71;1,2;1,2;0,49;ÿ;Eqptïs - C03;47029;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;2,36;1;2,36;0;ÿ;ÿ;46429;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAAL;Team Software;SW - Sprint Semanal;W37;SUPORTE;2,3;1;1;-1,3;Cliente;Hidr“metro;46199;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IABI19;Team Software;SW - Sprint Semanal;W37;SUPORTE;1,42;1,42;1,42;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IABR01;Team Software;SW - Sprint Semanal;W37;SUPORTE;2,09;3;3;0,91;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IABI19;Team Software;SW - Sprint Semanal;W37;SUPORTE;1,2;1,2;1,2;0;ÿ;ÿ;44362;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAEM06;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;2;2;2;0;ÿ;Termostato;47104;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR02ÿÿV01;1,9;1;2;0,1;ÿ;C27;45975;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;1,13;1;1,13;0;ÿ;ÿ;46918;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAGB;Team Software;SW - Sprint Semanal;W37;ESTUDO;0,88;1;1;0,12;ÿ;ÿ;47029;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ADM;1,5;2;2;0,5;ÿ;Mudan‡a de esta‡Æo/Organiza‡Æo;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360CAPAC;Team Software;SW - Sprint Semanal;W37;ESTUDO;4;4;4;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;C25ÿÿDEVÿÿR00ÿÿV01;1,93;4;4;2,07;ÿ;ÿ;47256;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;3,29;2;3,29;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;G5ÿÿINSÿÿR00ÿÿV01;0,92;1;1;0,08;ÿ;Instƒncia dos MM;45598;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR02ÿÿV01;0,72;0,7;0,72;0;ÿ;C26;45975;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;EMB08;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR02ÿÿV01;0,5;0,5;0,5;0;ÿ;C25;45957;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IACX;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR02ÿÿV01;0,84;0,84;0,84;0;ÿ;FC-4P-02/EX-4P-01;47157;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;GCQ;Team Software;SW - Sprint Semanal;W37;ESTUDO;1,3;1,3;1,3;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;C24ÿÿDEVÿÿR00ÿÿV01;1,58;4;4;2,42;ÿ;ÿ;47255;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ADM;0,5;0,5;0,5;0;ÿ;ÿ;47287;1;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360LEAN;Team Software;SW - Sprint Semanal;W37;ADM;0,5;0,5;0,5;0;ÿ;ÿ;47288;1;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;IAEN;Team Software;SW - Sprint Semanal;W37;SUPORTE;1;0;0;-1;Campo;ÿ;ÿ;1;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360ADM;Team Software;SW - Sprint Semanal;W37;ADM;0,5;0,5;0,5;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43719;ÿ;2019-W37;H360CAPAC;Team Software;SW - Sprint Semanal;W37;ESTUDO;5;5;5;0;ÿ;Curso Python;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;ANµLISE;0,5;0,5;0,5;0;ÿ;ÿ;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;43721;2019-W37;IACO02;Team Software;SW - Sprint Semanal;W37;C23ÿÿDEVÿÿR00ÿÿV01;1,59;2;2;0,41;ÿ;ÿ;47254;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;IAFBAD2;Team Software;SW - Sprint Semanal;W37;DRVÿÿR00ÿÿSUPÿÿV02;2,6;3;3;0,4;ÿ;Driver Slave;47227;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;EMB15;Team Software;SW - Sprint Semanal;W37;INSÿÿR00ÿÿSUPÿÿV01;1;1,5;2;1;ÿ;Softkey;ÿ;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;IAGB;Team Software;SW - Sprint Semanal;W37;G5ÿÿLIBÿÿR00ÿÿV01;1,42;1,3;1,5;0,08;ÿ;C03;47029;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;IADO01;Team Software;SW - Sprint Semanal;W37;LIBÿÿR01ÿÿSUPÿÿV01;2,05;1,5;1,5;-0,55;Software;CAG Nexis;46324;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;EMB;Team Software;SW - Sprint Semanal;W37;ESTUDO;2,98;2;2,98;0;ÿ;ÿ;0;ÿ;;ÿ
2019 ? Sem 37 ? Software;43718;ÿ;2019-W37;IABX03;Team Software;SW - Sprint Semanal;W37;G5ÿÿINS;1,1;0,74;1,1;0;ÿ;Integra‡Æo No-Break SNMP;ÿ;ÿ;;ÿ
